player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
omallto01,1982,361,1054.0,98.0,270.0,45.0,5.0,10.0,107.0,2.0,8.0,119.0,125.0,15.0,5.0,6.0,7.0,36.0
spierbi01,1989,556,1692.0,231.0,433.0,57.0,17.0,16.0,178.0,52.0,26.0,120.0,260.0,4.0,9.0,33.0,13.0,39.0
valdese01,1986,60,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
katama01,2003,238,645.0,87.0,156.0,36.0,9.0,12.0,58.0,8.0,4.0,48.0,121.0,2.0,3.0,10.0,4.0,8.0
richacl01,2008,155,195.0,13.0,23.0,6.0,0.0,1.0,17.0,0.0,0.0,3.0,88.0,0.0,1.0,23.0,3.0,2.0
drewst01,2006,733,2782.0,376.0,750.0,168.0,51.0,70.0,321.0,33.0,13.0,256.0,528.0,24.0,9.0,18.0,25.0,24.0
glaustr01,1998,769,2755.0,476.0,696.0,154.0,6.0,164.0,473.0,47.0,20.0,439.0,732.0,22.0,21.0,0.0,22.0,62.0
griffdo01,1970,578,2003.0,195.0,500.0,68.0,12.0,7.0,161.0,31.0,22.0,149.0,190.0,13.0,11.0,49.0,15.0,49.0
hillesh02,2001,870,3303.0,438.0,947.0,197.0,13.0,104.0,459.0,16.0,9.0,133.0,434.0,17.0,68.0,1.0,33.0,113.0
ransoco01,2001,114,105.0,23.0,25.0,7.0,0.0,2.0,13.0,2.0,2.0,8.0,37.0,1.0,1.0,3.0,0.0,2.0
lampkto01,1988,150,304.0,33.0,61.0,11.0,2.0,5.0,32.0,9.0,4.0,34.0,45.0,4.0,1.0,2.0,4.0,5.0
perezod01,1998,114,172.0,10.0,24.0,6.0,0.0,1.0,8.0,0.0,0.0,2.0,43.0,0.0,1.0,26.0,0.0,3.0
masonji01,1971,481,1274.0,108.0,264.0,38.0,11.0,11.0,96.0,1.0,5.0,99.0,263.0,1.0,1.0,22.0,13.0,26.0
piefe01,2007,398,964.0,127.0,240.0,44.0,13.0,17.0,97.0,20.0,8.0,68.0,214.0,1.0,3.0,8.0,8.0,19.0
huffmi01,1989,297,634.0,94.0,161.0,33.0,5.0,8.0,66.0,18.0,8.0,86.0,120.0,5.0,12.0,10.0,6.0,15.0
laudnti01,1981,404,1136.0,129.0,256.0,61.0,2.0,42.0,139.0,1.0,3.0,106.0,319.0,3.0,6.0,8.0,7.0,19.0
goltzda01,1972,185,29.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,0.0,3.0,0.0,1.0
dwyerji01,1973,364,723.0,88.0,170.0,26.0,5.0,11.0,65.0,11.0,1.0,93.0,105.0,8.0,4.0,15.0,9.0,11.0
milbola01,1974,546,1264.0,165.0,311.0,36.0,9.0,7.0,92.0,26.0,16.0,64.0,84.0,4.0,4.0,20.0,9.0,26.0
blancgr01,2008,535,1555.0,194.0,399.0,54.0,20.0,10.0,128.0,66.0,24.0,210.0,357.0,9.0,9.0,17.0,9.0,19.0
menecfr01,1999,380,1109.0,185.0,270.0,51.0,7.0,32.0,136.0,3.0,9.0,175.0,246.0,2.0,29.0,7.0,10.0,25.0
figuene01,2000,74,56.0,5.0,10.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,24.0,0.0,0.0,6.0,0.0,0.0
milleed04,1977,125,318.0,59.0,75.0,5.0,1.0,0.0,15.0,45.0,13.0,19.0,67.0,2.0,9.0,6.0,0.0,2.0
salazos01,2002,8,21.0,2.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
widgech01,1995,467,1426.0,143.0,342.0,79.0,7.0,50.0,183.0,10.0,7.0,112.0,309.0,6.0,10.0,2.0,7.0,22.0
dipinfr01,1981,233,42.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,0.0,1.0
garcida01,1978,511,1994.0,255.0,578.0,94.0,17.0,13.0,144.0,114.0,53.0,68.0,173.0,7.0,10.0,17.0,11.0,38.0
delarto01,2000,33,67.0,7.0,19.0,3.0,1.0,2.0,9.0,2.0,1.0,7.0,11.0,0.0,1.0,3.0,0.0,2.0
welleto01,2003,168,81.0,4.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,41.0,0.0,0.0,16.0,1.0,0.0
bochtbr01,1974,737,2569.0,321.0,731.0,126.0,15.0,44.0,325.0,24.0,22.0,301.0,272.0,30.0,8.0,31.0,31.0,83.0
castrju01,1995,294,656.0,64.0,135.0,27.0,6.0,6.0,46.0,1.0,2.0,47.0,119.0,2.0,0.0,19.0,4.0,19.0
galaran01,1985,740,2707.0,360.0,748.0,155.0,12.0,97.0,400.0,49.0,27.0,201.0,704.0,45.0,41.0,1.0,16.0,57.0
torreyo01,2001,327,936.0,113.0,233.0,55.0,9.0,22.0,126.0,8.0,3.0,72.0,189.0,8.0,12.0,17.0,4.0,36.0
maddugr01,1986,186,402.0,31.0,75.0,7.0,0.0,1.0,21.0,3.0,1.0,5.0,105.0,0.0,1.0,32.0,0.0,2.0
scutama01,2002,551,1650.0,211.0,427.0,92.0,11.0,31.0,174.0,14.0,5.0,150.0,237.0,5.0,3.0,16.0,12.0,46.0
jacksro02,1975,641,2107.0,266.0,551.0,122.0,19.0,41.0,237.0,15.0,19.0,151.0,241.0,14.0,29.0,21.0,16.0,54.0
longte01,1999,741,2577.0,360.0,691.0,144.0,18.0,63.0,321.0,24.0,12.0,193.0,396.0,23.0,7.0,0.0,19.0,75.0
paganan01,2006,541,1809.0,263.0,504.0,100.0,27.0,33.0,209.0,95.0,26.0,149.0,293.0,11.0,2.0,18.0,16.0,19.0
ariasal01,1992,455,994.0,107.0,266.0,38.0,5.0,9.0,105.0,4.0,3.0,98.0,110.0,2.0,14.0,11.0,8.0,30.0
coxda01,1983,155,316.0,13.0,35.0,3.0,1.0,0.0,10.0,0.0,0.0,11.0,128.0,0.0,2.0,37.0,1.0,5.0
gaettga01,1981,790,2862.0,361.0,728.0,149.0,12.0,107.0,401.0,45.0,30.0,224.0,512.0,12.0,24.0,11.0,33.0,77.0
hitchst01,1992,126,50.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,30.0,0.0,0.0,8.0,0.0,2.0
buehrma01,2000,197,21.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0
ramirmi01,1970,66,90.0,10.0,18.0,2.0,1.0,0.0,3.0,0.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,4.0
hemonsc01,1989,241,489.0,68.0,115.0,29.0,0.0,9.0,49.0,23.0,13.0,53.0,131.0,0.0,1.0,8.0,2.0,9.0
robinsh01,2009,268,402.0,46.0,93.0,12.0,2.0,5.0,37.0,7.0,2.0,44.0,63.0,2.0,0.0,0.0,6.0,12.0
caldwmi01,1971,223,212.0,10.0,32.0,5.0,0.0,0.0,8.0,0.0,0.0,3.0,62.0,0.0,0.0,22.0,1.0,8.0
lopezjo01,2004,723,2781.0,331.0,755.0,160.0,11.0,70.0,373.0,20.0,14.0,111.0,336.0,11.0,26.0,32.0,27.0,78.0
mayda02,1995,41,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
mcgwima01,1986,777,2656.0,417.0,647.0,106.0,5.0,178.0,504.0,6.0,5.0,437.0,592.0,29.0,23.0,3.0,37.0,70.0
petkoma01,1991,104,53.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,14.0,0.0,1.0,3.0,1.0,0.0
lansfca01,1978,739,2889.0,433.0,849.0,147.0,19.0,67.0,371.0,81.0,44.0,222.0,384.0,15.0,14.0,26.0,36.0,61.0
smithle02,1980,330,53.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,34.0,0.0,0.0,4.0,0.0,0.0
hiattph01,1993,140,372.0,44.0,79.0,18.0,2.0,11.0,49.0,7.0,3.0,27.0,130.0,0.0,7.0,2.0,2.0,12.0
teixema01,2003,904,3414.0,566.0,989.0,223.0,13.0,203.0,676.0,13.0,3.0,442.0,694.0,60.0,53.0,0.0,22.0,79.0
atkinga01,2003,647,2434.0,357.0,725.0,150.0,6.0,89.0,431.0,8.0,4.0,238.0,361.0,10.0,18.0,0.0,32.0,79.0
wynegbu01,1976,770,2660.0,316.0,679.0,108.0,9.0,36.0,317.0,8.0,7.0,348.0,247.0,27.0,15.0,44.0,25.0,61.0
buhneja01,1987,490,1599.0,212.0,393.0,72.0,9.0,81.0,261.0,4.0,14.0,189.0,467.0,9.0,24.0,4.0,17.0,34.0
gibboja01,2001,695,2517.0,320.0,662.0,148.0,7.0,115.0,377.0,2.0,6.0,200.0,362.0,19.0,13.0,1.0,14.0,66.0
johnsru01,1997,342,818.0,112.0,217.0,44.0,2.0,14.0,97.0,16.0,10.0,104.0,169.0,1.0,4.0,15.0,5.0,17.0
pascuva01,2004,32,62.0,6.0,11.0,1.0,0.0,2.0,6.0,1.0,0.0,10.0,22.0,1.0,1.0,0.0,1.0,3.0
greenmi01,1985,635,2256.0,326.0,707.0,139.0,20.0,73.0,388.0,43.0,24.0,251.0,176.0,47.0,22.0,0.0,17.0,59.0
lyonsba01,1986,226,564.0,45.0,133.0,24.0,2.0,10.0,73.0,0.0,1.0,25.0,78.0,3.0,5.0,4.0,7.0,13.0
walketo04,1996,594,2096.0,305.0,608.0,137.0,14.0,47.0,249.0,54.0,26.0,192.0,302.0,16.0,6.0,6.0,20.0,56.0
espinni01,1974,116,212.0,11.0,37.0,6.0,0.0,0.0,15.0,0.0,1.0,9.0,61.0,0.0,0.0,19.0,0.0,5.0
mccutan01,2009,880,3299.0,548.0,986.0,200.0,36.0,128.0,462.0,143.0,50.0,445.0,646.0,39.0,40.0,3.0,32.0,47.0
dejesda01,2003,641,2445.0,381.0,702.0,136.0,33.0,43.0,282.0,40.0,31.0,229.0,355.0,15.0,59.0,27.0,18.0,42.0
morrijo07,1986,359,557.0,56.0,134.0,14.0,8.0,7.0,60.0,14.0,4.0,38.0,97.0,10.0,2.0,4.0,1.0,9.0
kniceal01,1979,139,274.0,23.0,55.0,5.0,0.0,6.0,29.0,0.0,3.0,35.0,69.0,6.0,1.0,2.0,3.0,12.0
portuma01,1985,124,100.0,5.0,16.0,3.0,0.0,1.0,7.0,0.0,0.0,2.0,14.0,0.0,0.0,8.0,0.0,4.0
gallemi01,1985,570,1261.0,152.0,285.0,48.0,5.0,11.0,111.0,15.0,17.0,129.0,187.0,0.0,13.0,42.0,7.0,36.0
surhobj01,1987,797,2783.0,314.0,745.0,119.0,16.0,32.0,350.0,83.0,51.0,205.0,219.0,26.0,9.0,44.0,48.0,71.0
treanma01,2004,278,736.0,63.0,171.0,30.0,2.0,8.0,70.0,1.0,1.0,77.0,161.0,7.0,18.0,10.0,5.0,19.0
willimi02,1986,436,11.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
jacksmi02,1986,326,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0
engleda01,1981,474,1457.0,185.0,390.0,78.0,13.0,28.0,158.0,4.0,5.0,105.0,161.0,6.0,3.0,3.0,14.0,51.0
lathach01,1997,106,211.0,31.0,41.0,5.0,1.0,3.0,19.0,8.0,3.0,23.0,85.0,1.0,1.0,1.0,2.0,1.0
mcgeewi01,1982,844,3323.0,455.0,983.0,138.0,63.0,43.0,416.0,197.0,66.0,162.0,494.0,20.0,6.0,5.0,21.0,64.0
youklke01,2004,689,2413.0,424.0,705.0,174.0,9.0,93.0,408.0,19.0,13.0,354.0,522.0,13.0,58.0,0.0,32.0,42.0
garresc01,1982,220,83.0,9.0,15.0,3.0,0.0,1.0,8.0,1.0,0.0,2.0,41.0,0.0,0.0,10.0,0.0,0.0
essiaji01,1973,339,823.0,93.0,202.0,34.0,3.0,13.0,92.0,5.0,6.0,122.0,87.0,2.0,2.0,24.0,6.0,28.0
janispa01,2008,431,1080.0,116.0,231.0,55.0,2.0,7.0,81.0,7.0,5.0,93.0,175.0,4.0,15.0,11.0,7.0,25.0
martiru01,2006,792,2761.0,404.0,737.0,132.0,7.0,72.0,365.0,74.0,30.0,369.0,451.0,34.0,36.0,5.0,18.0,93.0
mirabdo01,1996,217,549.0,57.0,127.0,29.0,2.0,19.0,72.0,1.0,0.0,78.0,152.0,5.0,7.0,4.0,5.0,10.0
byrdpa01,1995,144,103.0,9.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,26.0,0.0,2.0,15.0,0.0,2.0
mankoph01,1976,256,704.0,70.0,187.0,22.0,4.0,8.0,60.0,3.0,5.0,54.0,97.0,11.0,4.0,10.0,6.0,20.0
jonesga02,2007,564,1881.0,235.0,487.0,115.0,7.0,87.0,279.0,26.0,9.0,180.0,426.0,14.0,4.0,0.0,23.0,36.0
daughja01,1987,305,697.0,73.0,180.0,37.0,6.0,8.0,78.0,5.0,2.0,65.0,117.0,2.0,4.0,8.0,11.0,10.0
ruschgl01,1997,164,176.0,8.0,25.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,68.0,0.0,0.0,24.0,0.0,2.0
harrigr01,1981,218,50.0,4.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
velanjo01,1997,127,121.0,7.0,16.0,4.0,0.0,0.0,4.0,2.0,0.0,7.0,30.0,0.0,2.0,0.0,0.0,0.0
hollaal01,1977,164,55.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,25.0,0.0,0.0,10.0,0.0,1.0
johnscl01,1972,432,1139.0,166.0,297.0,59.0,4.0,64.0,203.0,1.0,3.0,187.0,228.0,14.0,23.0,1.0,4.0,24.0
brignre01,2008,302,763.0,74.0,169.0,29.0,3.0,11.0,73.0,8.0,6.0,39.0,200.0,5.0,4.0,6.0,2.0,15.0
gaudich01,2003,187,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
ashbyal01,1973,405,1197.0,115.0,274.0,47.0,5.0,21.0,125.0,4.0,7.0,138.0,187.0,12.0,4.0,36.0,5.0,40.0
stockke01,1993,657,2176.0,260.0,552.0,93.0,22.0,20.0,197.0,35.0,16.0,238.0,419.0,45.0,42.0,31.0,15.0,45.0
lakerti01,1992,142,287.0,28.0,60.0,13.0,2.0,3.0,32.0,3.0,2.0,20.0,77.0,4.0,2.0,5.0,3.0,8.0
fullmbr01,1997,668,2325.0,322.0,655.0,175.0,13.0,94.0,374.0,26.0,15.0,163.0,312.0,28.0,32.0,0.0,20.0,60.0
hatchmi01,1979,531,1782.0,183.0,502.0,92.0,13.0,22.0,189.0,6.0,9.0,83.0,133.0,7.0,6.0,14.0,14.0,62.0
krencwa01,1979,359,669.0,70.0,183.0,29.0,3.0,9.0,76.0,5.0,4.0,56.0,89.0,6.0,2.0,5.0,11.0,12.0
liebemi01,1994,455,1570.0,210.0,420.0,88.0,6.0,67.0,250.0,5.0,5.0,123.0,246.0,9.0,25.0,4.0,24.0,38.0
loaizes01,1995,176,161.0,11.0,29.0,2.0,1.0,0.0,11.0,0.0,0.0,3.0,35.0,0.0,0.0,23.0,1.0,4.0
nadyxa01,2000,269,775.0,98.0,204.0,36.0,3.0,25.0,91.0,8.0,3.0,51.0,154.0,1.0,14.0,4.0,1.0,23.0
tracyan01,2000,136,263.0,34.0,59.0,10.0,1.0,13.0,41.0,1.0,0.0,29.0,95.0,1.0,2.0,0.0,4.0,4.0
volqued01,2005,74,94.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.0,0.0,14.0,0.0,0.0
houghch01,1970,138,35.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,1.0
sosasa01,1989,658,2317.0,330.0,587.0,93.0,24.0,95.0,304.0,125.0,58.0,140.0,585.0,16.0,20.0,17.0,16.0,46.0
willibe02,1991,681,2670.0,430.0,760.0,148.0,27.0,79.0,369.0,67.0,39.0,348.0,423.0,16.0,14.0,9.0,18.0,64.0
hernaor01,1998,124,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0
wilsobo02,2008,191,389.0,36.0,81.0,20.0,0.0,8.0,37.0,0.0,2.0,34.0,76.0,1.0,1.0,20.0,3.0,13.0
duncama01,1985,546,1923.0,251.0,483.0,76.0,20.0,33.0,163.0,119.0,34.0,117.0,371.0,10.0,16.0,30.0,10.0,32.0
knorrra01,1991,172,464.0,57.0,105.0,18.0,2.0,16.0,64.0,0.0,1.0,37.0,116.0,3.0,2.0,3.0,2.0,15.0
stennre01,1971,749,2932.0,344.0,813.0,122.0,31.0,30.0,278.0,38.0,26.0,116.0,240.0,15.0,9.0,24.0,23.0,72.0
smallro02,1975,825,3040.0,414.0,788.0,130.0,15.0,67.0,368.0,18.0,23.0,410.0,450.0,21.0,10.0,84.0,35.0,69.0
stewaia01,2007,487,1421.0,194.0,329.0,66.0,10.0,59.0,204.0,16.0,12.0,167.0,442.0,21.0,21.0,0.0,11.0,24.0
barrema02,1982,631,2255.0,288.0,640.0,112.0,8.0,15.0,206.0,42.0,17.0,217.0,146.0,5.0,5.0,56.0,18.0,49.0
gonzaal01,1994,595,2095.0,260.0,504.0,116.0,13.0,51.0,205.0,63.0,24.0,171.0,496.0,3.0,21.0,41.0,12.0,47.0
gentrcr01,2009,417,901.0,142.0,246.0,36.0,9.0,4.0,77.0,76.0,12.0,73.0,174.0,6.0,29.0,13.0,3.0,14.0
hudlere01,1984,212,430.0,66.0,106.0,22.0,3.0,10.0,28.0,45.0,12.0,18.0,71.0,8.0,2.0,6.0,2.0,4.0
sotoma01,1977,158,211.0,14.0,25.0,4.0,0.0,0.0,7.0,0.0,0.0,6.0,72.0,0.0,2.0,27.0,1.0,0.0
posesc01,1993,69,128.0,19.0,27.0,4.0,1.0,0.0,8.0,3.0,3.0,11.0,15.0,0.0,0.0,0.0,0.0,1.0
kendrho01,2006,655,2472.0,337.0,723.0,163.0,18.0,50.0,305.0,61.0,22.0,111.0,447.0,13.0,31.0,11.0,13.0,70.0
pauljo01,1999,194,425.0,65.0,109.0,22.0,2.0,6.0,52.0,11.0,3.0,37.0,91.0,0.0,2.0,9.0,4.0,9.0
buforda01,1993,423,976.0,166.0,237.0,51.0,4.0,30.0,124.0,43.0,27.0,101.0,215.0,1.0,10.0,8.0,8.0,20.0
johnsma01,1995,315,819.0,120.0,192.0,40.0,1.0,31.0,110.0,12.0,7.0,129.0,223.0,6.0,9.0,0.0,8.0,10.0
jonesbo02,1974,103,199.0,27.0,39.0,6.0,0.0,7.0,20.0,3.0,0.0,21.0,39.0,3.0,1.0,4.0,3.0,6.0
cartega01,1974,695,2401.0,330.0,642.0,110.0,11.0,97.0,343.0,25.0,17.0,263.0,363.0,29.0,17.0,19.0,27.0,44.0
lopezja01,1992,458,1545.0,176.0,445.0,70.0,7.0,74.0,227.0,2.0,10.0,99.0,287.0,15.0,16.0,4.0,14.0,51.0
burbada01,1990,214,50.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,26.0,0.0,0.0,10.0,0.0,1.0
sakatle01,1977,326,822.0,93.0,186.0,33.0,3.0,14.0,71.0,15.0,8.0,64.0,101.0,3.0,5.0,15.0,6.0,19.0
shawje01,1990,203,28.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0
womacto01,1993,351,1362.0,190.0,379.0,55.0,17.0,9.0,103.0,122.0,15.0,92.0,210.0,3.0,4.0,12.0,5.0,10.0
bradlmi01,2000,534,1893.0,272.0,509.0,115.0,10.0,54.0,233.0,54.0,28.0,227.0,398.0,14.0,15.0,11.0,8.0,50.0
difelmi01,1996,352,1068.0,91.0,257.0,52.0,6.0,21.0,111.0,2.0,2.0,62.0,230.0,0.0,11.0,17.0,8.0,35.0
parkch01,1994,151,202.0,11.0,33.0,8.0,1.0,0.0,13.0,0.0,0.0,9.0,87.0,0.0,0.0,26.0,2.0,0.0
francjo01,1984,393,19.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
grillja01,2000,18,9.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
wiggial01,1981,546,1941.0,309.0,510.0,57.0,17.0,4.0,103.0,222.0,61.0,207.0,159.0,4.0,7.0,48.0,8.0,12.0
proctsc01,2004,262,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
bumgama01,2009,156,290.0,24.0,48.0,8.0,0.0,6.0,31.0,0.0,0.0,15.0,114.0,0.0,1.0,35.0,2.0,2.0
rolliji01,2000,794,3308.0,503.0,904.0,186.0,52.0,59.0,308.0,171.0,48.0,262.0,475.0,20.0,13.0,28.0,15.0,41.0
estrajo01,2001,469,1584.0,158.0,444.0,104.0,0.0,32.0,227.0,0.0,0.0,90.0,181.0,27.0,28.0,4.0,19.0,64.0
hernami01,2003,10,19.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
tagucso01,2002,578,1267.0,178.0,359.0,68.0,6.0,19.0,154.0,36.0,12.0,93.0,177.0,5.0,12.0,27.0,10.0,38.0
valenjo03,1992,522,1725.0,268.0,423.0,99.0,13.0,64.0,256.0,65.0,23.0,187.0,428.0,15.0,7.0,23.0,16.0,11.0
allenga01,1979,402,1027.0,112.0,231.0,48.0,2.0,19.0,128.0,3.0,7.0,130.0,182.0,3.0,5.0,15.0,11.0,34.0
haranaa01,2002,163,300.0,3.0,22.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,150.0,0.0,2.0,24.0,1.0,3.0
quinolu01,1983,162,301.0,34.0,61.0,12.0,4.0,1.0,34.0,5.0,3.0,16.0,48.0,2.0,1.0,7.0,3.0,1.0
wendetu01,1993,257,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,0.0
lopezja02,2003,329,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
moliniz01,1996,68,138.0,7.0,28.0,5.0,1.0,3.0,8.0,0.0,0.0,4.0,20.0,0.0,0.0,1.0,0.0,1.0
mullifr01,1980,78,172.0,17.0,36.0,12.0,0.0,2.0,13.0,3.0,2.0,18.0,37.0,0.0,0.0,1.0,1.0,6.0
davisbo02,1973,166,356.0,26.0,73.0,6.0,3.0,1.0,24.0,0.0,1.0,22.0,78.0,7.0,5.0,5.0,3.0,8.0
eischjo01,1994,71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
gutieri01,1993,607,1881.0,241.0,488.0,73.0,15.0,12.0,161.0,35.0,19.0,190.0,360.0,16.0,20.0,11.0,13.0,60.0
newmaje01,1976,580,1677.0,154.0,386.0,68.0,4.0,53.0,193.0,7.0,10.0,87.0,273.0,14.0,4.0,21.0,15.0,40.0
roeniga01,1976,392,1040.0,145.0,263.0,51.0,2.0,43.0,132.0,4.0,6.0,137.0,173.0,10.0,22.0,9.0,12.0,37.0
youngge02,1987,605,1755.0,249.0,432.0,55.0,17.0,3.0,109.0,153.0,71.0,220.0,204.0,5.0,6.0,20.0,15.0,26.0
batismi01,1992,21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
heepda01,1979,379,847.0,94.0,207.0,46.0,3.0,13.0,74.0,6.0,6.0,96.0,117.0,15.0,4.0,2.0,15.0,22.0
mccraqu01,1995,483,1402.0,221.0,397.0,68.0,15.0,14.0,155.0,70.0,33.0,135.0,259.0,5.0,6.0,28.0,11.0,33.0
reyesgi01,1983,35,46.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,3.0
riverre01,2004,53,150.0,11.0,34.0,7.0,0.0,3.0,10.0,1.0,0.0,4.0,41.0,0.0,1.0,4.0,0.0,2.0
redmomi01,1998,404,1092.0,99.0,317.0,52.0,2.0,9.0,107.0,0.0,2.0,85.0,132.0,19.0,30.0,15.0,9.0,31.0
heltoto01,1997,821,2921.0,582.0,973.0,230.0,15.0,186.0,623.0,27.0,19.0,429.0,398.0,69.0,26.0,2.0,34.0,66.0
perezto03,1995,223,665.0,63.0,154.0,26.0,8.0,3.0,49.0,3.0,5.0,55.0,108.0,2.0,2.0,11.0,2.0,22.0
trammbu01,1997,562,1743.0,239.0,458.0,91.0,7.0,82.0,280.0,10.0,10.0,204.0,315.0,5.0,10.0,3.0,13.0,37.0
hancoga01,1978,222,510.0,55.0,128.0,19.0,3.0,12.0,56.0,2.0,3.0,12.0,41.0,5.0,1.0,7.0,4.0,7.0
cruzju01,1977,681,2486.0,378.0,603.0,76.0,15.0,15.0,150.0,257.0,53.0,310.0,316.0,2.0,8.0,44.0,14.0,33.0
jordari02,1988,590,1856.0,228.0,523.0,102.0,8.0,46.0,263.0,10.0,6.0,70.0,265.0,16.0,13.0,0.0,23.0,54.0
deleojo01,1983,166,202.0,4.0,19.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0,80.0,0.0,2.0,26.0,1.0,3.0
burkejo03,1987,104,174.0,3.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0,12.0,86.0,0.0,0.0,25.0,0.0,1.0
hausmto01,1975,116,59.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,2.0
morame01,1999,711,2332.0,380.0,654.0,138.0,10.0,76.0,312.0,58.0,35.0,265.0,452.0,7.0,64.0,25.0,21.0,31.0
tewksbo01,1986,104,115.0,7.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,8.0,43.0,0.0,0.0,16.0,0.0,2.0
tablepa01,1981,575,1966.0,250.0,566.0,98.0,16.0,29.0,252.0,8.0,13.0,178.0,301.0,8.0,10.0,7.0,16.0,67.0
upshawi01,1978,510,1555.0,227.0,417.0,65.0,18.0,54.0,211.0,25.0,22.0,151.0,254.0,17.0,7.0,16.0,13.0,24.0
elsteke01,1986,531,1566.0,166.0,351.0,75.0,6.0,34.0,174.0,10.0,6.0,142.0,240.0,32.0,7.0,14.0,18.0,27.0
rosalad01,2008,319,821.0,86.0,180.0,29.0,3.0,20.0,80.0,4.0,4.0,71.0,186.0,2.0,11.0,8.0,9.0,15.0
simmsmi01,1990,132,293.0,37.0,67.0,12.0,0.0,14.0,45.0,3.0,2.0,33.0,84.0,0.0,4.0,0.0,3.0,7.0
grantma01,1984,132,98.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,44.0,0.0,1.0,14.0,0.0,1.0
pauliro01,2005,475,1576.0,157.0,431.0,77.0,1.0,31.0,192.0,4.0,2.0,129.0,281.0,12.0,4.0,2.0,9.0,54.0
davisch02,2008,596,2104.0,309.0,559.0,121.0,4.0,130.0,360.0,11.0,6.0,179.0,709.0,25.0,20.0,0.0,14.0,30.0
fontemi01,2005,450,1096.0,140.0,296.0,69.0,10.0,22.0,137.0,12.0,9.0,108.0,218.0,6.0,9.0,5.0,11.0,16.0
